#      time         order        qbridges     qcdwalls2z   qdaylite     qequip2zon   qhc2zone     qlcwinds2z   qlite        qloss        qocc2zone    qterm2zone
  264.4411417       1.0000       0.0000      -36.804       0.0000       0.0000       234.68      -197.85       0.0000       0.0000       0.0000     -3.38668E-08
  266.8411417       1.0000       0.0000      -41.835       0.0000       0.0000       248.65      -206.83       0.0000       0.0000       0.0000     -4.40615E-08
  268.3411417       1.0000       0.0000      -45.298       0.0000       0.0000       257.07      -211.77       0.0000       0.0000       0.0000     -5.41048E-08
  269.8411417       1.0000       0.0000      -51.699       0.0000       0.0000       256.86      -205.15       0.0000       0.0000       0.0000     -5.68899E-08
  271.3411417       1.0000       0.0000      -60.675       0.0000       0.0000       248.29      -187.60       0.0000       0.0000       0.0000     -4.25404E-08
  272.8411417       1.0000       0.0000      -98.296       38.980       0.0000       225.92      -166.58       0.0000       0.0000       0.0000     -3.26614E-08
  274.3411417       1.0000       0.0000      -316.76       281.82       0.0000       94.057      -58.936       0.0000       0.0000       0.0000     -1.56654E-08
  275.8411417       1.0000       0.0000      -330.35       310.25       0.0000       54.411      -34.461       0.0000       0.0000       0.0000     -1.50727E-09
  277.3411417       1.0000       0.0000      -249.94       243.55       0.0000       68.891      -62.594       0.0000       0.0000       0.0000      5.97133E-09
  278.8411417       1.0000       0.0000      -152.21       144.11       0.0000       109.93      -101.88       0.0000       0.0000       0.0000     -1.65221E-09
  280.3411417       1.0000       0.0000      -28.322       5.7667       0.0000       189.56      -167.07       0.0000       0.0000       0.0000     -2.07271E-08
  281.8411417       1.0000       0.0000      -31.772      1.24174E-35   0.0000       211.06      -179.19       0.0000       0.0000       0.0000     -3.30908E-08
  283.3411417       1.0000       0.0000      -35.865       0.0000       0.0000       224.90      -189.03       0.0000       0.0000       0.0000     -4.66354E-08
