#      time         order        tairmean     top       
  449.1821223       1.0000       21.125       21.144    
  450.6821223       1.0000       20.996       21.034    
  452.0441044       1.0000       20.998       21.015    
  453.5441044       1.0000       20.999       20.993    
  454.5400000       1.0000       20.999       20.979    
  454.5400000       1.0000       20.999       20.979    
  455.2261354       1.0000       20.999       20.970    
  455.9122707       1.0000       20.999       20.961    
  456.4864999       1.0000       20.999       20.955    
  456.4864999       1.0000       20.999       20.955    
  457.1882091       1.0000       21.000       20.948    
  457.4036364       1.0000       21.000       20.946    
  457.4036364       1.0000       21.000       20.946    
  457.9650037       1.0000       21.000       20.942    
  458.2962963       1.0000       20.999       20.936    
  458.2962963       1.0000       20.999       20.936    
  458.7453902       1.0000       20.998       20.929    
  459.1944840       1.0000       20.998       20.923    
  460.0926717       1.0000       20.999       20.912    
  461.5926717       1.0000       20.999       20.898    
  463.0926717       1.0000       21.000       20.886    
  464.5926717       1.0000       21.000       20.877    
  466.0926717       1.0000       21.004       20.897    
  467.5926717       1.0000       21.003       20.918    
  467.7733333       1.0000       21.002       20.919    
  467.7733333       1.0000       21.002       20.919    
  469.2104337       1.0000       21.000       20.926    
  470.6475340       1.0000       20.998       20.913    
  472.1475340       1.0000       20.997       20.892    
  473.6475340       1.0000       20.999       20.879    
  475.1475340       1.0000       21.000       20.872    
  476.6475340       1.0000       21.000       20.865    
  478.1475340       1.0000       21.000       20.858    
  479.6475340       1.0000       21.000       20.852    
  480.4918726       1.0000       21.000       20.848    
  480.4918726       1.0000       21.000       20.848    
  482.7912331       1.0000       21.000       20.839    
  484.2912331       1.0000       21.000       20.835    
  485.7912331       1.0000       21.000       20.830    
  487.2912331       1.0000       21.000       20.827    
  488.7912331       1.0000       21.001       20.828    
  490.2912331       1.0000       21.002       20.836    
  491.7912331       1.0000       21.000       20.836    
  493.2912331       1.0000       21.001       20.842    
  494.7912331       1.0000       21.000       20.847    
  496.2912331       1.0000       20.998       20.835    
  497.7912331       1.0000       20.999       20.831    
  499.2912331       1.0000       21.000       20.830    
  500.7912331       1.0000       21.000       20.830    
  502.2912331       1.0000       21.000       20.829    
  503.7912331       1.0000       21.000       20.828    
  504.4963250       1.0000       21.000       20.829    
  504.4963250       1.0000       21.000       20.829    
  506.8963250       1.0000       21.000       20.826    
  508.3963250       1.0000       21.000       20.825    
  509.8963250       1.0000       21.000       20.825    
  511.3963250       1.0000       21.000       20.825    
  512.8963250       1.0000       21.000       20.827    
  514.3963250       1.0000       21.001       20.832    
  515.8963250       1.0000       21.001       20.838    
  517.3963250       1.0000       21.001       20.844    
  518.8963250       1.0000       21.000       20.846    
  520.3963250       1.0000       20.999       20.837    
  521.8963250       1.0000       21.000       20.835    
  523.3963250       1.0000       21.000       20.833    
  524.8963250       1.0000       21.000       20.830    
  526.3963250       1.0000       21.000       20.829    
  527.8963250       1.0000       21.000       20.826    
  528.5005293       1.0000       21.000       20.826    
  528.5005293       1.0000       21.000       20.826    
  530.9005293       1.0000       21.000       20.824    
  532.4005293       1.0000       21.000       20.822    
  533.9005293       1.0000       21.000       20.822    
  535.4005293       1.0000       21.000       20.821    
  536.9005293       1.0000       21.000       20.822    
  538.4005293       1.0000       21.001       20.829    
  539.9005293       1.0000       21.001       20.838    
  541.4005293       1.0000       20.999       20.835    
  542.9005293       1.0000       21.000       20.834    
  544.4005293       1.0000       20.999       20.826    
  545.9005293       1.0000       20.999       20.821    
  547.4005293       1.0000       21.000       20.818    
  548.9005293       1.0000       21.000       20.814    
  550.4005293       1.0000       21.000       20.810    
  551.9005293       1.0000       21.000       20.806    
  552.5048566       1.0000       20.999       20.804    
  552.5048566       1.0000       20.999       20.804    
  553.1592308       1.0000       20.999       20.801    
  553.4400000       1.0000       20.999       20.799    
  553.4400000       1.0000       20.999       20.799    
  553.9634994       1.0000       20.999       20.797    
  554.4869988       1.0000       21.000       20.799    
  554.5520827       1.0000       21.001       20.799    
  554.5520827       1.0000       21.001       20.799    
  555.3896818       1.0000       21.000       20.799    
  556.2272808       1.0000       21.000       20.798    
  557.7272808       1.0000       21.000       20.796    
  559.2272808       1.0000       21.000       20.796    
  560.7272808       1.0000       21.001       20.799    
  562.2272808       1.0000       21.002       20.811    
  563.7272808       1.0000       21.003       20.835    
  565.2272808       1.0000       21.004       20.884    
  566.7272808       1.0000       21.000       20.885    
  568.2272808       1.0000       20.995       20.851    
  569.7272808       1.0000       20.997       20.834    
  571.2272808       1.0000       21.000       20.830    
  572.7272808       1.0000       21.000       20.828    
  574.2272808       1.0000       21.000       20.822    
  575.7272808       1.0000       20.999       20.815    
  576.5094888       1.0000       21.000       20.814    
  576.5094888       1.0000       21.000       20.814    
  577.8496473       1.0000       21.000       20.812    
  579.1898057       1.0000       20.999       20.804    
  579.6000000       1.0000       20.998       20.800    
  579.6000000       1.0000       20.998       20.800    
  581.7442536       1.0000       21.000       20.791    
  583.2442536       1.0000       21.000       20.788    
  584.7442536       1.0000       21.003       20.810    
  586.2164706       1.0000       21.129       21.018    
  586.2164706       1.0000       21.129       21.018    
  588.6164706       1.0000       21.849       21.686    
  590.1164706       1.0000       22.242       22.064    
  591.2670941       1.0000       22.153       22.011    
  592.5466117       1.0000       21.528       21.467    
  593.6188167       1.0000       21.211       21.227    
  595.0456314       1.0000       21.009       21.065    
  595.5331047       1.0000       20.995       21.047    
  595.5331047       1.0000       20.995       21.047    
  597.9331047       1.0000       20.998       21.004    
  599.4331047       1.0000       20.999       20.983    
  600.5127163       1.0000       20.999       20.967    
  600.5127163       1.0000       20.999       20.967    
  602.9127163       1.0000       20.999       20.938    
  604.4127163       1.0000       20.999       20.922    
  605.9127163       1.0000       20.999       20.904    
  607.4127163       1.0000       21.000       20.891    
  608.9127163       1.0000       21.005       20.918    
  610.4127163       1.0000       21.395       21.304    
  611.9127163       1.0000       21.768       21.641    
  612.1459317       1.0000       21.778       21.646    
  612.1459317       1.0000       21.778       21.646    
  614.5459317       1.0000       21.657       21.568    
  616.0459317       1.0000       21.256       21.247    
  617.5459317       1.0000       20.995       21.043    
  619.0459317       1.0000       20.997       21.022    
  620.5459317       1.0000       20.999       21.002    
