#      time         order        tairmean     top       
  205.7774475       1.0000       20.985       20.982    
  206.2663128       1.0000       20.990       20.985    
  206.8402078       1.0000       20.997       20.993    
  207.9624431       1.0000       20.999       20.991    
  208.6575325       1.0000       21.003       21.001    
  209.1857210       1.0000       21.010       21.015    
  209.7582988       1.0000       21.018       21.015    
  210.3036313       1.0000       21.101       21.058    
  211.0259287       1.0000       21.357       21.227    
  211.6864086       1.0000       21.347       21.222    
  211.8652561       1.0000       21.311       21.198    
  212.2229510       1.0000       21.148       21.093    
  212.8442462       1.0000       20.979       20.997    
  213.4353087       1.0000       20.987       21.005    
  214.3834366       1.0000       20.998       21.004    
  215.7592785       1.0000       20.998       21.009    
  216.0000000       1.0000       20.999       21.011    
  216.0000000       1.0000       20.999       21.010    
  216.3353963       1.0000       20.996       21.013    
  216.4277076       1.0000       20.997       21.014    
  216.4277076       1.0000       20.997       21.014    
  216.6960247       1.0000       20.997       21.017    
  216.9643417       1.0000       20.997       21.020    
  217.5009758       1.0000       21.001       21.021    
  218.5742439       1.0000       21.001       21.017    
  220.0742439       1.0000       21.000       21.016    
  221.5742439       1.0000       21.006       21.003    
  221.7502571       1.0000       21.015       21.006    
  222.1022835       1.0000       21.021       21.000    
  222.2250798       1.0000       21.019       20.996    
  222.4706725       1.0000       21.028       21.007    
  222.5655147       1.0000       21.031       21.010    
  222.7551992       1.0000       21.025       21.007    
  223.1345681       1.0000       20.987       20.992    
  223.8242973       1.0000       20.979       21.007    
  224.7399517       1.0000       20.991       21.004    
  225.5679042       1.0000       20.999       21.008    
  226.4496766       1.0000       21.000       21.010    
  227.3166002       1.0000       21.005       21.011    
  227.7925104       1.0000       21.019       21.014    
  228.3412051       1.0000       21.024       21.011    
  228.7985136       1.0000       21.007       21.007    
  228.8895983       1.0000       20.998       21.001    
  229.0717677       1.0000       20.985       20.999    
  229.4361066       1.0000       20.978       21.007    
  229.8488956       1.0000       20.983       21.014    
  230.3432681       1.0000       20.989       21.012    
  230.9494005       1.0000       20.995       21.010    
  231.8487830       1.0000       20.999       21.012    
  232.5527026       1.0000       21.002       21.021    
  233.0901262       1.0000       21.008       21.037    
  233.6800668       1.0000       21.017       21.040    
  233.7866571       1.0000       21.020       21.039    
  233.9998376       1.0000       21.024       21.034    
  234.4261985       1.0000       21.093       21.073    
  235.0367549       1.0000       21.269       21.189    
  235.7579523       1.0000       21.276       21.191    
  235.9280609       1.0000       21.249       21.172    
  236.2682781       1.0000       21.116       21.083    
  236.7847480       1.0000       20.980       21.005    
  237.5682450       1.0000       20.988       21.013    
  238.5876636       1.0000       20.998       21.016    
  239.8933873       1.0000       20.997       21.024    
  240.0000000       1.0000       20.998       21.025    
  240.0000000       1.0000       20.998       21.024    
  240.3336332       1.0000       20.996       21.028    
  240.4341911       1.0000       20.996       21.030    
  240.4341911       1.0000       20.996       21.030    
  240.7010977       1.0000       20.997       21.033    
  240.9680043       1.0000       20.997       21.037    
  241.5018175       1.0000       21.001       21.038    
  242.5694439       1.0000       21.000       21.037    
  244.0694439       1.0000       21.000       21.037    
  245.5694439       1.0000       21.006       21.023    
  246.4498855       1.0000       21.015       21.017    
  247.3528213       1.0000       20.988       21.028    
  248.2383446       1.0000       20.983       21.032    
  249.2505707       1.0000       20.995       21.037    
  250.0986799       1.0000       21.001       21.041    
  250.9707778       1.0000       21.002       21.038    
  251.4825153       1.0000       21.012       21.032    
  251.9062300       1.0000       21.022       21.019    
  252.3647084       1.0000       21.021       20.998    
  252.8531097       1.0000       21.003       20.981    
  253.3186760       1.0000       20.983       20.985    
  253.8208560       1.0000       20.982       21.003    
  254.3112072       1.0000       20.992       21.029    
  254.9208151       1.0000       20.994       21.027    
  256.0818023       1.0000       21.001       21.025    
  256.7580621       1.0000       21.004       21.037    
  257.2822925       1.0000       21.012       21.051    
  257.8414235       1.0000       21.019       21.048    
  258.4027136       1.0000       21.083       21.077    
  259.1903626       1.0000       21.267       21.200    
  259.3544725       1.0000       21.286       21.211    
  259.6826924       1.0000       21.252       21.189    
  259.8139803       1.0000       21.225       21.171    
  260.0765561       1.0000       21.119       21.102    
  260.4677291       1.0000       20.977       21.022    
  261.2269336       1.0000       20.979       21.048    
  261.9236302       1.0000       20.994       21.055    
  263.0882694       1.0000       20.997       21.064    
  264.0000000       1.0000       20.997       21.071    
  264.0000000       1.0000       20.997       21.070    
  264.3384679       1.0000       20.999       21.074    
  264.4405556       1.0000       21.000       21.074    
  264.4405556       1.0000       21.000       21.074    
  264.7113299       1.0000       21.001       21.074    
  264.9821042       1.0000       21.001       21.073    
  265.5236527       1.0000       21.000       21.073    
  266.6067499       1.0000       20.999       21.078    
  268.1067499       1.0000       21.000       21.081    
  269.6067499       1.0000       21.006       21.074    
  270.4947468       1.0000       21.016       21.064    
  271.3997865       1.0000       20.990       21.063    
  272.3137751       1.0000       20.987       21.053    
  273.3407453       1.0000       20.997       21.055    
  274.2094126       1.0000       21.003       21.052    
  275.0978650       1.0000       21.004       21.043    
  275.5906862       1.0000       21.013       21.035    
  276.0124969       1.0000       21.025       21.027    
  276.4551006       1.0000       21.021       21.034    
  276.5675758       1.0000       21.014       21.028    
  276.6125659       1.0000       21.011       21.027    
  276.7025461       1.0000       21.005       21.024    
  276.8825065       1.0000       20.990       21.018    
  277.2424272       1.0000       20.976       21.012    
  277.6723245       1.0000       20.978       21.025    
  278.1377416       1.0000       20.989       21.045    
  278.6816781       1.0000       20.993       21.040    
  279.5502927       1.0000       20.997       21.043    
  280.3063469       1.0000       20.999       21.050    
  280.8695187       1.0000       21.004       21.066    
  281.3847042       1.0000       21.013       21.079    
  281.9177424       1.0000       21.020       21.073    
  282.4974119       1.0000       21.020       21.050    
  282.6734919       1.0000       21.040       21.064    
  283.0256521       1.0000       21.102       21.105    
  283.1665161       1.0000       21.121       21.117    
  283.4482442       1.0000       21.126       21.117    
  283.5609355       1.0000       21.119       21.112    
  283.7863179       1.0000       21.075       21.082    
  284.2370829       1.0000       20.978       21.037    
  285.0024998       1.0000       20.979       21.064    
  285.9409499       1.0000       20.993       21.074    
  287.1916995       1.0000       20.998       21.082    
  288.0000000       1.0000       20.999       21.083    
  288.0000000       1.0000       20.999       21.083    
  288.3434358       1.0000       20.992       21.087    
  288.4467787       1.0000       20.992       21.090    
  288.4467787       1.0000       20.992       21.090    
  288.7215273       1.0000       20.993       21.098    
  288.9962759       1.0000       20.993       21.106    
  289.5457732       1.0000       21.003       21.108    
  290.4538506       1.0000       20.999       21.111    
  291.9538506       1.0000       20.996       21.137    
  293.4538506       1.0000       21.003       21.141    
  294.3454214       1.0000       21.018       21.132    
  295.2707777       1.0000       20.993       21.132    
  296.2306586       1.0000       20.986       21.124    
  297.2614655       1.0000       20.997       21.119    
  298.1172046       1.0000       20.999       21.123    
  298.9971890       1.0000       21.003       21.119    
  299.5030118       1.0000       21.013       21.120    
  299.9272983       1.0000       21.025       21.119    
  300.3826976       1.0000       21.025       21.109    
  300.8834725       1.0000       21.005       21.098    
  301.3404980       1.0000       20.983       21.096    
  301.8412978       1.0000       20.981       21.102    
  302.3319006       1.0000       20.987       21.102    
  302.9514568       1.0000       20.994       21.101    
  303.8585116       1.0000       20.999       21.102    
  304.5591122       1.0000       21.003       21.110    
  305.0974860       1.0000       21.009       21.124    
  305.6873125       1.0000       21.017       21.127    
  306.2246827       1.0000       21.022       21.110    
  306.9155501       1.0000       21.016       21.079    
  306.9708194       1.0000       21.015       21.076    
  307.0813582       1.0000       21.009       21.069    
  307.3024358       1.0000       20.998       21.062    
  307.7445909       1.0000       20.986       21.068    
  308.4711948       1.0000       20.977       21.096    
  309.5391062       1.0000       20.991       21.101    
  310.8200514       1.0000       20.998       21.107    
  312.0000000       1.0000       20.998       21.114    
  312.0000000       1.0000       20.998       21.113    
  312.3554907       1.0000       20.998       21.117    
  312.4528726       1.0000       20.999       21.118    
  312.4528726       1.0000       20.999       21.118    
  312.7372651       1.0000       20.999       21.119    
  313.0216576       1.0000       20.999       21.120    
  313.5904427       1.0000       21.000       21.121    
  314.7280128       1.0000       21.000       21.122    
  316.2280128       1.0000       21.000       21.122    
  317.7280128       1.0000       21.007       21.113    
  318.6242345       1.0000       21.011       21.112    
  319.5280096       1.0000       20.986       21.116    
  320.4534248       1.0000       20.987       21.111    
  321.5380001       1.0000       20.999       21.112    
  322.5182922       1.0000       21.003       21.106    
  323.2515773       1.0000       21.006       21.099    
  323.7081582       1.0000       21.018       21.088    
  324.2500553       1.0000       21.023       21.063    
  324.6852453       1.0000       21.006       21.046    
  325.1576859       1.0000       20.987       21.047    
  325.7140048       1.0000       20.984       21.064    
  326.1854317       1.0000       20.991       21.078    
  326.7709421       1.0000       20.998       21.087    
  327.7236610       1.0000       20.998       21.088    
  328.4620300       1.0000       20.999       21.091    
  329.0092517       1.0000       21.006       21.107    
  329.6277232       1.0000       21.016       21.114    
  330.1517779       1.0000       21.022       21.099    
  330.8244894       1.0000       21.018       21.067    
  331.0935740       1.0000       21.009       21.053    
  331.2012078       1.0000       21.006       21.050    
  331.2442613       1.0000       21.004       21.048    
  331.3303684       1.0000       20.999       21.044    
  331.5025825       1.0000       20.990       21.042    
  331.8470108       1.0000       20.982       21.050    
  332.5358673       1.0000       20.975       21.081    
  333.6459393       1.0000       20.990       21.092    
  334.8537024       1.0000       20.997       21.104    
  336.0000000       1.0000       20.997       21.116    
  336.0000000       1.0000       20.997       21.115    
  336.3533154       1.0000       20.998       21.120    
  336.4587776       1.0000       20.999       21.121    
  336.4587776       1.0000       20.999       21.121    
  336.7414300       1.0000       21.000       21.122    
  337.0240823       1.0000       21.000       21.123    
  337.5893870       1.0000       21.000       21.125    
  338.7199963       1.0000       21.000       21.126    
  340.2199963       1.0000       21.000       21.126    
  341.7199963       1.0000       21.008       21.114    
  342.6145133       1.0000       21.012       21.111    
  343.5174670       1.0000       20.986       21.117    
  344.4198333       1.0000       20.990       21.106    
  345.4965328       1.0000       21.004       21.103    
  346.3836359       1.0000       21.001       21.097    
  347.3086320       1.0000       21.003       21.088    
  347.7932231       1.0000       21.015       21.081    
  348.3531181       1.0000       21.020       21.060    
  348.4454078       1.0000       21.017       21.054    
  348.6299874       1.0000       21.006       21.044    
  348.7038192       1.0000       21.001       21.039    
  348.8514828       1.0000       20.993       21.036    
  349.1468101       1.0000       20.982       21.040    
  349.5860652       1.0000       20.980       21.058    
  350.0277759       1.0000       20.986       21.075    
  350.5608525       1.0000       20.995       21.087    
  351.3060677       1.0000       20.999       21.092    
  352.0448808       1.0000       20.999       21.090    
  352.6532119       1.0000       21.002       21.099    
  353.1763774       1.0000       21.010       21.113    
  353.7326913       1.0000       21.019       21.112    
  354.2807355       1.0000       21.023       21.091    
  354.9902540       1.0000       21.014       21.061    
  355.0457930       1.0000       21.012       21.057    
  355.1568711       1.0000       21.006       21.051    
  355.2013024       1.0000       21.004       21.050    
  355.2901648       1.0000       20.998       21.045    
  355.4678898       1.0000       20.990       21.044    
  355.8233396       1.0000       20.982       21.054    
  356.5342394       1.0000       20.975       21.087    
  357.7213420       1.0000       20.991       21.095    
  358.9282914       1.0000       20.993       21.121    
  360.0000000       1.0000       20.994       21.144    
  360.0000000       1.0000       20.994       21.143    
  360.3576568       1.0000       20.994       21.152    
  360.4645417       1.0000       20.995       21.155    
  360.4645417       1.0000       20.995       21.155    
  360.7506671       1.0000       20.996       21.161    
  361.0367925       1.0000       20.996       21.166    
  361.6090433       1.0000       21.003       21.165    
  362.6700742       1.0000       21.000       21.166    
  364.1700742       1.0000       21.002       21.157    
  365.6700742       1.0000       21.008       21.138    
  366.5607326       1.0000       21.014       21.131    
  367.4621684       1.0000       20.988       21.133    
  368.3722722       1.0000       20.989       21.123    
  369.4240532       1.0000       21.002       21.121    
  370.3472492       1.0000       21.004       21.119    
  371.2501026       1.0000       21.004       21.104    
  371.3464511       1.0000       21.007       21.105    
  371.5391481       1.0000       21.014       21.103    
  371.9245419       1.0000       21.022       21.088    
  372.2961046       1.0000       21.021       21.069    
  372.7845104       1.0000       21.005       21.052    
  373.2425946       1.0000       20.986       21.053    
  373.7613804       1.0000       20.983       21.074    
  374.2375368       1.0000       20.990       21.093    
  374.8262899       1.0000       20.997       21.105    
  375.5805810       1.0000       20.997       21.111    
  376.3514465       1.0000       20.996       21.115    
  376.9183353       1.0000       21.003       21.134    
  377.5635558       1.0000       21.013       21.147    
  378.0849931       1.0000       21.020       21.137    
  378.7468451       1.0000       21.019       21.107    
  379.0040096       1.0000       21.012       21.094    
  379.5183387       1.0000       20.997       21.084    
  380.2596059       1.0000       20.980       21.104    
  381.1304700       1.0000       20.985       21.118    
  382.6304700       1.0000       20.996       21.126    
  384.0000000       1.0000       21.000       21.126    
  384.0000000       1.0000       21.000       21.125    
  384.3692899       1.0000       20.996       21.128    
  384.4701616       1.0000       20.995       21.130    
  384.4701616       1.0000       20.995       21.130    
  384.7655935       1.0000       20.996       21.134    
  385.0610255       1.0000       20.998       21.138    
  385.6518894       1.0000       21.003       21.135    
  386.8336172       1.0000       21.001       21.128    
  388.3336172       1.0000       21.002       21.116    
  389.8336172       1.0000       21.009       21.099    
  390.7369772       1.0000       21.008       21.100    
  391.6493195       1.0000       20.983       21.109    
  392.5745551       1.0000       20.992       21.094    
  393.4718837       1.0000       21.002       21.084    
  394.4261485       1.0000       21.002       21.079    
  395.3046594       1.0000       21.005       21.074    
  395.7812929       1.0000       21.018       21.078    
  396.3358871       1.0000       21.024       21.073    
  396.7925572       1.0000       21.006       21.065    
  397.2457411       1.0000       20.985       21.065    
  397.7591098       1.0000       20.980       21.072    
  398.2391336       1.0000       20.986       21.072    
  398.8301242       1.0000       20.995       21.068    
  399.8925556       1.0000       20.998       21.071    
  400.5987550       1.0000       21.003       21.080    
  401.1316083       1.0000       21.008       21.096    
  401.7143280       1.0000       21.010       21.110    
  402.2567651       1.0000       21.014       21.109    
  402.9667954       1.0000       21.008       21.099    
  403.8610742       1.0000       20.991       21.108    
