#      time         order        beleuchtun   brennstof1   brennstoff   gerate       hilfsenerg   luftung      raumkuhlu 
  6400.869580       1.0000       0.0000       0.0000       0.0000       622.76      1.20000E-06   94.587       0.0000    
  6401.467696       1.0000       0.0000       0.0000       0.0000       1023.0      1.20000E-06   94.587       0.0000    
  6402.295381       1.0000       384.60       0.0000       0.0000       1241.8      1.20000E-06   94.587       0.0000    
  6403.395569       1.0000       337.12       0.0000       0.0000       541.41      1.20000E-06   94.587       0.0000    
  6404.390172       1.0000       87.829       0.0000       0.0000       284.96      1.20000E-06   94.589       0.0000    
  6405.890172       1.0000       0.0000       0.0000       0.0000       225.67      1.20000E-06   94.591       0.0000    
  6407.000000       1.0000       0.0000       0.0000       0.0000       157.46      1.20000E-06   94.592       0.0000    
  6407.000000       1.0000       0.0000       0.0000       0.0000       142.48      1.20000E-06   94.592       0.0000    
  6407.232342       1.0000       0.0000       0.0000       0.0000       142.48      1.20000E-06   94.591       0.0000    
  6407.278810       1.0000       0.0000       0.0000       0.0000       142.48      1.20000E-06   94.591       0.0000    
  6407.371747       1.0000       0.0000       0.0000       0.0000       142.48      1.20000E-06   94.591       0.0000    
  6407.557620       1.0000       0.0000       0.0000       17.998       142.48      1.20000E-06   94.591       0.0000    
  6407.929367       1.0000       0.0000       0.0000       141.09       142.48      1.20000E-06   94.591       0.0000    
  6408.148622       1.0000       0.0000       0.0000       227.96       142.48      1.20000E-06   94.591       0.0000    
  6408.148622       1.0000       0.0000       0.0000       227.96       142.48      1.20000E-06   94.591       0.0000    
  6408.334495       1.0000       0.0000       0.0000       305.44       142.48      1.20000E-06   94.591       0.0000    
  6408.520369       1.0000       0.0000       0.0000       378.19       142.48      1.20000E-06   94.591       0.0000    
  6408.892116       1.0000       0.0000       0.0000       466.72       142.48      1.20000E-06   94.591       0.0000    
  6409.635610       1.0000       0.0000       0.0000       459.59       142.48      1.20000E-06   94.590       0.0000    
  6410.701328       1.0000       0.0000       0.0000       392.57       142.48      1.20000E-06   94.589       0.0000    
  6412.201328       1.0000       21.544       0.0000       323.63       283.49      1.20000E-06   94.588       0.0000    
  6412.501328       1.0000       67.019       0.0000       296.34       409.28      1.20000E-06   94.586       0.0000    
  6413.101328       1.0000       222.07       0.0000       120.71       747.67      1.20000E-06   94.587       0.0000    
  6413.774175       1.0000       351.62       0.0000       0.0000       801.65      1.20000E-06   94.591       0.0000    
  6413.940433       1.0000       185.37       0.0000       0.0000       727.43      1.20000E-06   94.591       0.0000    
  6414.272950       1.0000       0.0000       0.0000       0.0000       531.29      1.20000E-06   94.592       0.0000    
  6414.937983       1.0000       0.0000       0.0000       191.84       243.39      1.20000E-06   94.592       0.0000    
  6415.828490       1.0000       0.0000       0.0000       426.81       149.55      1.20000E-06   94.595       0.0000    
  6416.636801       1.0000       0.0000       0.0000       475.87       142.48      1.20000E-06   94.595       0.0000    
  6417.488818       1.0000       0.0000       0.0000       419.57       142.48      1.20000E-06   94.593       0.0000    
  6418.367812       1.0000       0.0000       0.0000       288.43       256.00      1.20000E-06   94.593       0.0000    
  6418.516309       1.0000       0.0000       0.0000       261.77       323.54      1.20000E-06   94.594       0.0000    
  6418.813303       1.0000       0.0000       0.0000       170.39       498.13      1.20000E-06   94.595       0.0000    
  6418.888562       1.0000       0.0000       0.0000       144.35       551.00      1.20000E-06   94.595       0.0000    
  6419.039079       1.0000       0.0000       0.0000       79.076       652.10      1.20000E-06   94.595       0.0000    
  6419.340115       1.0000       0.0000       0.0000       0.0000       791.79      1.20000E-06   94.597       0.0000    
  6419.791226       1.0000       0.0000       0.0000       0.0000       789.25      1.20000E-06   94.597       0.0000    
  6420.240343       1.0000       0.0000       0.0000       0.0000       550.33      1.20000E-06   94.593       0.0000    
  6420.750128       1.0000       0.0000       0.0000       0.0000       302.23      1.20000E-06   94.587       0.0000    
  6421.224367       1.0000       0.0000       0.0000       0.0000       189.78      1.20000E-06   94.589       0.0000    
  6421.803994       1.0000       0.0000       0.0000       0.0000       150.28      1.20000E-06   94.591       0.0000    
  6422.795964       1.0000       0.0000       0.0000       127.81       142.48      1.20000E-06   94.588       0.0000    
  6423.515168       1.0000     -3.00185E-06   0.0000       267.58       168.27      1.20000E-06   94.590       0.0000    
  6424.055034       1.0000       0.0000       0.0000       314.08       241.38      1.20000E-06   94.591       0.0000    
  6424.657821       1.0000       172.12       0.0000       163.29       490.88      1.20000E-06   94.587       0.0000    
  6424.763481       1.0000       179.18       0.0000       130.17       552.56      1.20000E-06   94.587       0.0000    
  6424.974800       1.0000       188.62       0.0000       35.864       696.68      1.20000E-06   94.587       0.0000    
  6425.397439       1.0000       192.30       0.0000       0.0000       983.87      1.20000E-06   94.590       0.0000    
  6426.078921       1.0000       384.60       0.0000       0.0000       1257.7      1.20000E-06   94.590       0.0000    
  6426.965846       1.0000       380.17       0.0000       0.0000       878.63      1.20000E-06   94.587       0.0000    
  6427.821688       1.0000       244.69       0.0000       0.0000       343.13      1.20000E-06   94.591       0.0000    
  6429.321688       1.0000       0.0000       0.0000       0.0000       271.02      1.20000E-06   94.592       0.0000    
  6430.821688       1.0000       0.0000       0.0000       262.42       158.72      1.20000E-06   94.592       0.0000    
  6431.000000       1.0000       0.0000       0.0000       303.70       157.46      1.20000E-06   94.592       0.0000    
  6431.000000       1.0000       0.0000       0.0000       303.70       142.48      1.20000E-06   94.592       0.0000    
  6431.906002       1.0000       0.0000       0.0000       468.41       142.48      1.20000E-06   94.591       0.0000    
  6432.136423       1.0000       0.0000       0.0000       486.75       142.48      1.20000E-06   94.591       0.0000    
  6432.136423       1.0000       0.0000       0.0000       486.75       142.48      1.20000E-06   94.591       0.0000    
  6432.861225       1.0000       0.0000       0.0000       461.15       142.48      1.20000E-06   94.591       0.0000    
  6433.586026       1.0000       0.0000       0.0000       412.34       142.48      1.20000E-06   94.591       0.0000    
  6435.035629       1.0000       0.0000       0.0000       398.32       145.52      1.20000E-06   94.591       0.0000    
  6436.535629       1.0000       73.432       0.0000       227.77       425.91      1.20000E-06   94.592       0.0000    
  6436.835629       1.0000       144.01       0.0000       167.86       596.09      1.20000E-06   94.591       0.0000    
  6436.955629       1.0000       179.26       0.0000       138.50       670.89      1.20000E-06   94.591       0.0000    
  6437.195629       1.0000       249.77       0.0000       55.885       793.39      1.20000E-06   94.591       0.0000    
  6437.675629       1.0000       346.62       0.0000       0.0000       825.05      1.20000E-06   94.591       0.0000    
  6438.403332       1.0000       167.95       0.0000       0.0000       455.51      1.20000E-06   94.591       0.0000    
  6439.409730       1.0000       0.0000       0.0000       323.81       173.47      1.20000E-06   94.592       0.0000    
  6440.437203       1.0000       0.0000       0.0000       529.73       142.48      1.20000E-06   94.593       0.0000    
  6441.477868       1.0000       0.0000       0.0000       518.81       142.48      1.20000E-06   94.593       0.0000    
  6442.359875       1.0000       0.0000       0.0000       378.88       253.25      1.20000E-06   94.592       0.0000    
  6442.833132       1.0000       0.0000       0.0000       223.93       512.06      1.20000E-06   94.592       0.0000    
  6442.941314       1.0000       0.0000       0.0000       183.56       588.06      1.20000E-06   94.592       0.0000    
  6443.157678       1.0000       0.0000       0.0000       80.948       721.33      1.20000E-06   94.594       0.0000    
  6443.540822       1.0000       0.0000       0.0000       0.0000       821.10      1.20000E-06   94.595       0.0000    
  6444.174192       1.0000       0.0000       0.0000       0.0000       589.71      1.20000E-06   94.595       0.0000    
  6444.748869       1.0000       0.0000       0.0000       0.0000       302.71      1.20000E-06   94.594       0.0000    
  6445.250285       1.0000       0.0000       0.0000       0.0000       187.47      1.20000E-06   94.591       0.0000    
  6445.845730       1.0000       0.0000       0.0000       144.99       149.04      1.20000E-06   94.587       0.0000    
  6446.893764       1.0000       0.0000       0.0000       359.71       143.41      1.20000E-06   94.591       0.0000    
  6447.593737       1.0000       0.0000       0.0000       401.26       173.71      1.20000E-06   94.591       0.0000    
  6448.124607       1.0000       0.0000       0.0000       359.37       261.35      1.20000E-06   94.590       0.0000    
  6448.707558       1.0000       175.44       0.0000       149.63       519.91      1.20000E-06   94.588       0.0000    
  6449.245455       1.0000       192.30       0.0000       0.0000       887.62      1.20000E-06   94.590       0.0000    
  6449.941383       1.0000       384.60       0.0000       0.0000       1236.1      1.20000E-06   94.591       0.0000    
  6450.950326       1.0000       380.59       0.0000       0.0000       891.22      1.20000E-06   94.590       0.0000    
  6451.804594       1.0000       249.71       0.0000       0.0000       347.19      1.20000E-06   94.588       0.0000    
  6453.304594       1.0000       0.0000       0.0000       0.0000       271.87      1.20000E-06   94.591       0.0000    
  6454.804594       1.0000       0.0000       0.0000       304.50       158.84      1.20000E-06   94.591       0.0000    
  6455.000000       1.0000       0.0000       0.0000       353.01       157.46      1.20000E-06   94.591       0.0000    
  6455.000000       1.0000       0.0000       0.0000       353.01       142.48      1.20000E-06   94.591       0.0000    
  6455.893055       1.0000       0.0000       0.0000       503.06       142.48      1.20000E-06   94.592       0.0000    
  6456.130257       1.0000       0.0000       0.0000       516.26       142.48      1.20000E-06   94.592       0.0000    
  6456.130257       1.0000       0.0000       0.0000       516.26       142.48      1.20000E-06   94.592       0.0000    
  6456.844701       1.0000       0.0000       0.0000       488.57       142.48      1.20000E-06   94.591       0.0000    
  6457.559145       1.0000       0.0000       0.0000       674.52       142.48      1.20000E-06   94.591       0.0000    
  6458.461368       1.0000       0.0000       0.0000       828.07       142.48      1.20000E-06   94.591       0.0000    
  6459.961368       1.0000       4.3099       0.0000       758.07       219.10      1.20000E-06   94.591       0.0000    
  6460.261368       1.0000       29.562       0.0000       708.34       306.66      1.20000E-06   94.591       0.0000    
  6460.861368       1.0000       151.57       0.0000       346.16       612.13      1.20000E-06   94.591       0.0000    
  6461.620098       1.0000       339.21       0.0000       0.0000       838.23      1.20000E-06   94.591       0.0000    
  6462.368177       1.0000       170.39       0.0000       0.0000       475.70      1.20000E-06   94.591       0.0000    
  6463.460435       1.0000       0.0000       0.0000       656.90       169.96      1.20000E-06   94.592       0.0000    
  6464.505895       1.0000       0.0000       0.0000       892.34       142.48      1.20000E-06   94.595       0.0000    
  6465.526564       1.0000       0.0000       0.0000       645.66       142.48      1.20000E-06   94.597       0.0000    
  6465.706346       1.0000       0.0000       0.0000       588.16       142.48      1.20000E-06   94.595       0.0000    
  6466.065910       1.0000       0.0000       0.0000       415.85       170.03      1.20000E-06   94.595       0.0000    
  6466.513978       1.0000       0.0000       0.0000       207.42       322.41      1.20000E-06   94.595       0.0000    
  6466.614628       1.0000       0.0000       0.0000       173.80       373.23      1.20000E-06   94.595       0.0000    
  6466.815929       1.0000       0.0000       0.0000       90.050       499.98      1.20000E-06   94.595       0.0000    
  6467.180205       1.0000       0.0000       0.0000       0.0000       734.49      1.20000E-06   94.594       0.0000    
  6467.563509       1.0000       0.0000       0.0000       0.0000       822.67      1.20000E-06   94.593       0.0000    
  6468.070569       1.0000       0.0000       0.0000       0.0000       653.28      1.20000E-06   94.593       0.0000    
  6468.534717       1.0000       0.0000       0.0000       0.0000       391.81      1.20000E-06   94.591       0.0000    
  6469.018137       1.0000       0.0000       0.0000       0.0000       222.54      1.20000E-06   94.591       0.0000    
  6469.533929       1.0000       0.0000       0.0000       0.0000       164.87      1.20000E-06   94.587       0.0000    
  6470.257073       1.0000       0.0000       0.0000       0.0000       142.48      1.20000E-06   94.588       0.0000    
  6471.022709       1.0000       0.0000       0.0000       122.38       145.13      1.20000E-06   94.589       0.0000    
  6471.638106       1.0000       0.0000       0.0000       258.10       177.54      1.20000E-06   94.592       0.0000    
  6472.160912       1.0000       77.093       0.0000       274.40       271.77      1.20000E-06   94.592       0.0000    
  6472.720510       1.0000       176.31       0.0000       100.10       527.47      1.20000E-06   94.591       0.0000    
  6473.264171       1.0000       192.30       0.0000       0.0000       899.47      1.20000E-06   94.589       0.0000    
  6473.962102       1.0000       384.60       0.0000       0.0000       1242.6      1.20000E-06   94.587       0.0000    
  6474.826336       1.0000       383.90       0.0000       0.0000       991.82      1.20000E-06   94.591       0.0000    
  6475.685527       1.0000       278.57       0.0000       0.0000       393.59      1.20000E-06   94.591       0.0000    
  6477.185527       1.0000      0.38655       0.0000       0.0000       277.47      1.20000E-06   94.591       0.0000    
  6478.685527       1.0000       0.0000       0.0000       0.0000       159.69      1.20000E-06   94.592       0.0000    
  6479.000000       1.0000       0.0000       0.0000       47.250       157.46      1.20000E-06   94.592       0.0000    
  6479.000000       1.0000       0.0000       0.0000       47.250       142.48      1.20000E-06   94.592       0.0000    
  6479.897614       1.0000       0.0000       0.0000       330.84       142.48      1.20000E-06   94.591       0.0000    
  6480.124833       1.0000       0.0000       0.0000       388.77       142.48      1.20000E-06   94.591       0.0000    
  6480.124833       1.0000       0.0000       0.0000       388.77       142.48      1.20000E-06   94.591       0.0000    
  6480.842925       1.0000       0.0000       0.0000       439.65       142.48      1.20000E-06   94.591       0.0000    
  6481.561016       1.0000       0.0000       0.0000       391.17       142.48      1.20000E-06   94.589       0.0000    
  6482.997199       1.0000       0.0000       0.0000       535.87       144.43      1.20000E-06   94.593       0.0000    
  6484.497199       1.0000       66.247       0.0000       280.92       407.28      1.20000E-06   94.591       0.0000    
  6484.797199       1.0000       132.87       0.0000       171.96       572.24      1.20000E-06   94.591       0.0000    
  6485.397199       1.0000       298.46       0.0000       0.0000       842.34      1.20000E-06   94.592       0.0000    
  6486.034990       1.0000       372.05       0.0000       0.0000       676.74      1.20000E-06   94.592       0.0000    
  6486.226663       1.0000       354.65       0.0000       0.0000       558.31      1.20000E-06   94.592       0.0000    
  6486.610010       1.0000       146.27       0.0000       0.0000       356.30      1.20000E-06   94.592       0.0000    
  6487.376704       1.0000       0.0000       0.0000       155.13       176.22      1.20000E-06   94.592       0.0000    
  6488.297444       1.0000       0.0000       0.0000       643.23       142.48      1.20000E-06   94.593       0.0000    
  6489.136047       1.0000       0.0000       0.0000       795.66       142.48      1.20000E-06   94.594       0.0000    
  6489.990566       1.0000       0.0000       0.0000       716.03       155.68      1.20000E-06   94.592       0.0000    
  6490.175874       1.0000       0.0000       0.0000       682.86       192.88      1.20000E-06   94.592       0.0000    
  6490.546489       1.0000       0.0000       0.0000       508.48       338.17      1.20000E-06   94.592       0.0000    
  6490.633049       1.0000       0.0000       0.0000       460.88       384.72      1.20000E-06   94.592       0.0000    
  6490.806168       1.0000       0.0000       0.0000       331.30       493.12      1.20000E-06   94.592       0.0000    
  6491.152407       1.0000       0.0000       0.0000       50.726       718.26      1.20000E-06   94.594       0.0000    
  6491.525865       1.0000       0.0000       0.0000       0.0000       820.06      1.20000E-06   94.595       0.0000    
  6492.076452       1.0000       0.0000       0.0000       0.0000       649.67      1.20000E-06   94.596       0.0000    
  6492.201110       1.0000       0.0000       0.0000       0.0000       573.23      1.20000E-06   94.599       0.0000    
  6492.250974       1.0000       0.0000       0.0000       0.0000       544.12      1.20000E-06   94.599       0.0000    
  6492.270919       1.0000       0.0000       0.0000       0.0000       532.48      1.20000E-06   94.599       0.0000    
  6492.310810       1.0000       0.0000       0.0000       0.0000       509.19      1.20000E-06   94.599       0.0000    
  6492.326766       1.0000       0.0000       0.0000       0.0000       499.88      1.20000E-06   94.599       0.0000    
  6492.358679       1.0000       0.0000       0.0000       0.0000       481.25      1.20000E-06   94.599       0.0000    
  6492.371444       1.0000       0.0000       0.0000       0.0000       473.79      1.20000E-06   94.599       0.0000    
  6492.396974       1.0000       0.0000       0.0000       0.0000       458.89      1.20000E-06   94.599       0.0000    
  6492.399016       1.0000       0.0000       0.0000       0.0000       457.70      1.20000E-06   94.599       0.0000    
  6492.403101       1.0000       0.0000       0.0000       0.0000       455.62      1.20000E-06   94.600       0.0000    
  6492.411271       1.0000       0.0000       0.0000       0.0000       451.66      1.20000E-06   94.600       0.0000    
  6492.414539       1.0000       0.0000       0.0000       0.0000       450.07      1.20000E-06   94.600       0.0000    
  6492.421074       1.0000       0.0000       0.0000       0.0000       446.91      1.20000E-06   94.601       0.0000    
  6492.423689       1.0000       0.0000       0.0000       0.0000       445.64      1.20000E-06   94.601       0.0000    
  6492.428917       1.0000       0.0000       0.0000       0.0000       443.10      1.20000E-06   94.601       0.0000    
  6492.439374       1.0000       0.0000       0.0000       0.0000       438.03      1.20000E-06   94.602       0.0000    
  6492.443557       1.0000       0.0000       0.0000       0.0000       436.01      1.20000E-06   94.602       0.0000    
  6492.451923       1.0000       0.0000       0.0000       0.0000       431.95      1.20000E-06   94.603       0.0000    
  6492.468654       1.0000       0.0000       0.0000       0.0000       423.84      1.20000E-06   94.602       0.0000    
  6492.502117       1.0000       0.0000       0.0000       0.0000       407.61      1.20000E-06   94.602       0.0000    
  6492.515502       1.0000       0.0000       0.0000       0.0000       401.12      1.20000E-06   94.602       0.0000    
  6492.542273       1.0000       0.0000       0.0000       0.0000       388.15      1.20000E-06   94.602       0.0000    
  6492.595813       1.0000       0.0000       0.0000       0.0000       362.19      1.20000E-06   94.602       0.0000    
  6492.702894       1.0000       0.0000       0.0000       0.0000       320.45      1.20000E-06   94.602       0.0000    
  6492.745726       1.0000       0.0000       0.0000      4.01180E-19   303.92      1.20000E-06   94.602       0.0000    
  6492.831391       1.0000       0.0000       0.0000      1.93767E-19   273.97      1.20000E-06   94.602       0.0000    
  6493.002721       1.0000       0.0000       0.0000      3.13848E-19   225.14      1.20000E-06   94.602       0.0000    
  6493.071252       1.0000       0.0000       0.0000      6.31790E-20   213.61      1.20000E-06   94.596       0.0000    
  6493.208316       1.0000       0.0000       0.0000      1.02205E-19   191.21      1.20000E-06   94.594       0.0000    
  6493.482443       1.0000       0.0000       0.0000      1.24175E-20   168.43      1.20000E-06   94.594       0.0000    
  6494.030698       1.0000       0.0000       0.0000      1.07118E-19   144.16      1.20000E-06   94.594       0.0000    
  6494.906271       1.0000       0.0000       0.0000      5.93857E-21   143.53      1.20000E-06   94.592       0.0000    
  6495.594581       1.0000       0.0000       0.0000      1.37307E-20   173.77      1.20000E-06   94.591       0.0000    
  6495.700802       1.0000       0.0000       0.0000      1.49332E-20   183.12      1.20000E-06   94.591       0.0000    
  6495.913246       1.0000       0.0000       0.0000      2.66811E-18   211.00      1.20000E-06   94.591       0.0000    
  6496.338132       1.0000       0.0000       0.0000      4.91499E-20   336.28      1.20000E-06   94.591       0.0000    
  6496.779870       1.0000       0.0000       0.0000      3.59386E-19   562.13      1.20000E-06   94.590       0.0000    
  6496.891601       1.0000       0.0000       0.0000      6.48250E-24   638.23      1.20000E-06   94.590       0.0000    
  6497.115063       1.0000       0.0000       0.0000      1.88401E-17   797.49      1.20000E-06   94.587       0.0000    
  6497.204448       1.0000       0.0000       0.0000       0.0000       861.65      1.20000E-06   94.584       0.0000    
  6497.383218       1.0000       18.261       0.0000       0.0000       974.86      1.20000E-06   94.583       0.0000    
  6497.454726       1.0000       89.141       0.0000       0.0000       1015.8      1.20000E-06   94.583       0.0000    
  6497.597742       1.0000       157.33       0.0000       0.0000       1095.1      1.20000E-06   94.583       0.0000    
  6497.609184       1.0000       158.35       0.0000       0.0000       1100.7      1.20000E-06   94.583       0.0000    
  6497.632066       1.0000       159.74       0.0000       0.0000       1111.5      1.20000E-06   94.583       0.0000    
  6497.677831       1.0000       159.97       0.0000       0.0000       1133.3      1.20000E-06   94.583       0.0000    
  6497.769361       1.0000       150.14       0.0000       0.0000       1176.7      1.20000E-06   94.583       0.0000    
  6497.805974       1.0000       143.22       0.0000       0.0000       1193.2      1.20000E-06   94.583       0.0000    
  6497.879198       1.0000       192.30       0.0000       0.0000       1216.4      1.20000E-06   94.583       0.0000    
  6497.908487       1.0000       192.30       0.0000       0.0000       1225.6      1.20000E-06   94.583       0.0000    
  6497.967067       1.0000       192.30       0.0000       0.0000       1244.2      1.20000E-06   94.583       0.0000    
  6497.990499       1.0000       192.30       0.0000       0.0000       1251.6      1.20000E-06   94.583       0.0000    
  6498.037362       1.0000       192.30       0.0000       0.0000       1256.1      1.20000E-06   94.584       0.0000    
  6498.056107       1.0000       192.30       0.0000       0.0000       1256.8      1.20000E-06   94.584       0.0000    
  6498.093598       1.0000       192.30       0.0000       0.0000       1258.3      1.20000E-06   94.584       0.0000    
  6498.108594       1.0000       207.53       0.0000       0.0000       1258.9      1.20000E-06   94.585       0.0000    
  6498.138587       1.0000       339.39       0.0000       0.0000       1260.1      1.20000E-06   94.585       0.0000    
  6498.198572       1.0000       384.60       0.0000      5.93927E-16   1262.5      1.20000E-06   94.585       0.0000    
  6498.222566       1.0000       384.60       0.0000       0.0000       1257.6      1.20000E-06   94.585       0.0000    
  6498.270555       1.0000       384.60       0.0000       0.0000       1247.2      1.20000E-06   94.585       0.0000    
  6498.289750       1.0000       384.60       0.0000       0.0000       1243.0      1.20000E-06   94.585       0.0000    
  6498.328141       1.0000       384.60       0.0000       0.0000       1234.6      1.20000E-06   94.585       0.0000    
  6498.343497       1.0000       384.60       0.0000       0.0000       1231.3      1.20000E-06   94.585       0.0000    
  6498.374209       1.0000       384.60       0.0000       0.0000       1224.6      1.20000E-06   94.586       0.0000    
  6498.386494       1.0000       384.60       0.0000       0.0000       1221.9      1.20000E-06   94.586       0.0000    
  6498.411064       1.0000       384.60       0.0000       0.0000       1214.4      1.20000E-06   94.586       0.0000    
  6498.420892       1.0000       384.60       0.0000       0.0000       1210.3      1.20000E-06   94.586       0.0000    
  6498.440548       1.0000       384.60       0.0000       0.0000       1202.1      1.20000E-06   94.586       0.0000    
  6498.479860       1.0000       384.60       0.0000       0.0000       1185.8      1.20000E-06   94.586       0.0000    
  6498.558484       1.0000       384.60       0.0000       0.0000       1153.1      1.20000E-06   94.586       0.0000    
  6498.589933       1.0000       384.60       0.0000       0.0000       1140.1      1.20000E-06   94.586       0.0000    
  6498.652833       1.0000       384.60       0.0000       0.0000       1103.5      1.20000E-06   94.586       0.0000    
  6498.778631       1.0000       384.60       0.0000      1.59256E-15   1026.3      1.20000E-06   94.586       0.0000    
  6499.030227       1.0000       376.84       0.0000      1.25511E-15   825.20      1.20000E-06   94.586       0.0000    
  6499.533420       1.0000       311.58       0.0000      2.68772E-15   464.33      1.20000E-06   94.588       0.0000    
  6500.539805       1.0000       59.329       0.0000      8.84631E-16   284.96      1.20000E-06   94.590       0.0000    
  6502.039805       1.0000       0.0000       0.0000       0.0000       209.39      1.20000E-06   94.591       0.0000    
  6503.000000       1.0000       0.0000       0.0000       0.0000       157.46      1.20000E-06   94.590       0.0000    
  6503.000000       1.0000       0.0000       0.0000       0.0000       142.48      1.20000E-06   94.590       0.0000    
  6503.884110       1.0000       0.0000       0.0000       0.0000       142.48      1.20000E-06   94.588       0.0000    
  6504.118815       1.0000       0.0000       0.0000       0.0000       142.48      1.20000E-06   94.590       0.0000    
  6504.118815       1.0000       0.0000       0.0000       0.0000       142.48      1.20000E-06   94.590       0.0000    
  6504.826103       1.0000       0.0000       0.0000       0.0000       142.48      1.20000E-06   94.591       0.0000    
  6505.533391       1.0000       0.0000       0.0000       0.0000       142.48      1.20000E-06   94.591       0.0000    
  6506.947967       1.0000       0.0000       0.0000       95.079       143.94      1.20000E-06   94.591       0.0000    
  6508.447967       1.0000       57.043       0.0000       94.040       383.41      1.20000E-06   94.591       0.0000    
  6508.747967       1.0000       121.03       0.0000       63.597       543.50      1.20000E-06   94.591       0.0000    
  6509.347967       1.0000       286.63       0.0000       0.0000       830.65      1.20000E-06   94.591       0.0000    
  6509.988778       1.0000       373.32       0.0000       0.0000       703.99      1.20000E-06   94.591       0.0000    
  6510.922761       1.0000       0.0000       0.0000      0.75533       247.76      1.20000E-06   94.588       0.0000    
  6511.900921       1.0000       0.0000       0.0000       318.94       147.40      1.20000E-06   94.592       0.0000    
  6512.730755       1.0000       0.0000       0.0000       444.81       142.48      1.20000E-06   94.594       0.0000    
  6513.594890       1.0000       0.0000       0.0000       453.22       142.48      1.20000E-06   94.593       0.0000    
  6514.269165       1.0000       0.0000       0.0000       447.36       221.84      1.20000E-06   94.592       0.0000    
  6514.428030       1.0000       0.0000       0.0000       438.04       280.74      1.20000E-06   94.592       0.0000    
  6514.745761       1.0000       0.0000       0.0000       322.52       454.98      1.20000E-06   94.592       0.0000    
  6514.822692       1.0000       0.0000       0.0000       287.76       504.73      1.20000E-06   94.592       0.0000    
  6514.976553       1.0000       0.0000       0.0000       183.90       612.82      1.20000E-06   94.592       0.0000    
  6515.038098       1.0000       0.0000       0.0000       136.47       651.53      1.20000E-06   94.593       0.0000    
  6515.161188       1.0000       0.0000       0.0000       41.829       723.38      1.20000E-06   94.594       0.0000    
  6515.407366       1.0000       0.0000       0.0000       0.0000       811.85      1.20000E-06   94.594       0.0000    
  6515.899724       1.0000       0.0000       0.0000       0.0000       742.21      1.20000E-06   94.594       0.0000    
  6516.347173       1.0000       0.0000       0.0000       0.0000       487.96      1.20000E-06   94.593       0.0000    
  6516.841871       1.0000       0.0000       0.0000       0.0000       270.97      1.20000E-06   94.592       0.0000    
  6517.328335       1.0000       0.0000       0.0000       0.0000       180.52      1.20000E-06   94.596       0.0000    
  6517.940398       1.0000       0.0000       0.0000       0.0000       146.23      1.20000E-06   94.598       0.0000    
  6518.871327       1.0000       0.0000       0.0000       0.0000       143.19      1.20000E-06   94.594       0.0000    
  6519.072518       1.0000       0.0000       0.0000       0.0000       146.61      1.20000E-06   94.592       0.0000    
  6519.474899       1.0000       0.0000       0.0000       0.0000       165.48      1.20000E-06   94.590       0.0000    
  6520.074548       1.0000       0.0000       0.0000       0.0000       246.98      1.20000E-06   94.589       0.0000    
  6520.177942       1.0000       0.0000       0.0000       0.0000       276.65      1.20000E-06   94.587       0.0000    
  6520.219300       1.0000       0.0000       0.0000       0.0000       290.43      1.20000E-06   94.586       0.0000    
  6520.302016       1.0000       0.0000       0.0000       0.0000       322.35      1.20000E-06   94.586       0.0000    
  6520.335102       1.0000       0.0000       0.0000       0.0000       335.11      1.20000E-06   94.586       0.0000    
  6520.401274       1.0000       0.0000       0.0000       0.0000       360.78      1.20000E-06   94.586       0.0000    
  6520.533619       1.0000       0.0000       0.0000      1.04939E-16   424.94      1.20000E-06   94.586       0.0000    
  6520.544207       1.0000       0.0000       0.0000       0.0000       430.07      1.20000E-06   94.586       0.0000    
  6520.565382       1.0000       0.0000       0.0000       0.0000       440.34      1.20000E-06   94.586       0.0000    
  6520.607732       1.0000       0.0000       0.0000       0.0000       461.64      1.20000E-06   94.586       0.0000    
  6520.624672       1.0000       0.0000       0.0000       0.0000       471.53      1.20000E-06   94.586       0.0000    
  6520.658553       1.0000       0.0000       0.0000       0.0000       491.30      1.20000E-06   94.586       0.0000    
  6520.726313       1.0000       0.0000       0.0000       0.0000       530.86      1.20000E-06   94.586       0.0000    
  6520.861834       1.0000       0.0000       0.0000      5.68841E-16   617.32      1.20000E-06   94.586       0.0000    
  6520.872676       1.0000       0.0000       0.0000       0.0000       624.93      1.20000E-06   94.586       0.0000    
  6520.894360       1.0000       0.0000       0.0000       0.0000       640.17      1.20000E-06   94.586       0.0000    
  6520.937726       1.0000       0.0000       0.0000       0.0000       670.63      1.20000E-06   94.586       0.0000    
  6521.024460       1.0000       0.0000       0.0000       0.0000       732.05      1.20000E-06   94.585       0.0000    
  6521.059153       1.0000       0.0000       0.0000       0.0000       757.11      1.20000E-06   94.583       0.0000    
  6521.128540       1.0000       0.0000       0.0000       0.0000       807.22      1.20000E-06   94.583       0.0000    
  6521.156295       1.0000       0.0000       0.0000       0.0000       827.27      1.20000E-06   94.583       0.0000    
  6521.211804       1.0000       0.0000       0.0000       0.0000       866.31      1.20000E-06   94.583       0.0000    
  6521.322823       1.0000       0.0000       0.0000       0.0000       936.61      1.20000E-06   94.583       0.0000    
  6521.544861       1.0000       0.0000       0.0000       0.0000       1065.8      1.20000E-06   94.582       0.0000    
  6521.633676       1.0000     -2.03419E-04   0.0000       0.0000       1112.3      1.20000E-06   94.582       0.0000    
