#      time         order        zone_3_ce1   zone_3_cei   zone_3_lea   zone_3_wa1   zone_3_wa2   zone_3_wal
  5002.272109       1.0000       16.822       16.782       0.0000       16.333       0.0000       18.258    
  5002.722472       1.0000       15.873       15.883       0.0000       16.368       0.0000       18.297    
  5003.254559       1.0000       14.814       14.880       0.0000       16.393       0.0000       18.314    
  5003.689277       1.0000       13.955       14.069       0.0000       16.401       0.0000       18.308    
  5004.160166       1.0000       12.985       13.165       0.0000       16.396       0.0000       18.282    
  5004.719776       1.0000       11.719       12.011       0.0000       16.371       0.0000       18.224    
  5005.191683       1.0000       10.558       10.969       0.0000       16.337       0.0000       18.154    
  5005.778645       1.0000       8.9365       9.5442       0.0000       16.269       0.0000       18.024    
  5006.732040       1.0000       5.8183       7.0830       0.0000       16.131       0.0000       17.635    
  5006.947567       1.0000       5.1033       6.5241       0.0000       16.098       0.0000       17.544    
  5007.033777       1.0000       4.8158       6.2997       0.0000       16.085       0.0000       17.507    
  5007.206199       1.0000       4.2385       5.8474       0.0000       16.060       0.0000       17.435    
  5007.551041       1.0000       3.1415       4.9612       0.0000       16.016       0.0000       17.300    
  5008.108921       1.0000       1.7659       3.7492       0.0000       15.968       0.0000       17.119    
  5008.606770       1.0000      0.96577       2.9515       0.0000       15.935       0.0000       16.984    
  5009.160271       1.0000      0.62823       2.4789       0.0000       15.895       0.0000       16.845    
  5009.785891       1.0000      0.87228       2.4621       0.0000       15.841       0.0000       16.687    
  5010.626760       1.0000       2.0397       3.1696       0.0000       15.751       0.0000       16.428    
  5011.489236       1.0000       3.8505       4.5343       0.0000       15.670       0.0000       16.199    
  5012.678421       1.0000       7.0339       7.3312       0.0000       15.622       0.0000       16.019    
  5014.178421       1.0000       11.126       11.251       0.0000       15.625       0.0000       15.939    
  5015.000000       1.0000       13.237       13.343       0.0000       15.645       0.0000       15.926    
  5015.000000       1.0000       13.237       13.343       0.0000       15.645       0.0000       15.926    
  5016.116700       1.0000       15.792       15.927       0.0000       15.706       0.0000       15.954    
  5016.399093       1.0000       16.377       16.522       0.0000       15.728       0.0000       15.969    
  5016.399093       1.0000       16.377       16.522       0.0000       15.728       0.0000       15.969    
  5017.292453       1.0000       17.961       18.126       0.0000       15.819       0.0000       16.042    
  5018.185814       1.0000       19.085       19.257       0.0000       15.937       0.0000       16.146    
  5019.685814       1.0000       20.238       20.407       0.0000       16.179       0.0000       16.370    
  5020.758027       1.0000       20.870       21.012       0.0000       16.362       0.0000       16.560    
  5021.593643       1.0000       21.185       21.246       0.0000       16.445       0.0000       16.698    
  5022.427542       1.0000       21.105       21.032       0.0000       16.422       0.0000       16.796    
  5023.500068       1.0000       19.419       19.443       0.0000       15.694       0.0000       16.902    
  5024.564038       1.0000       15.747       16.842       0.0000       14.709       0.0000       17.029    
  5025.566459       1.0000       10.699       13.608       0.0000       13.850       0.0000       17.080    
  5025.750121       1.0000       9.7342       12.996       0.0000       13.695       0.0000       17.086    
  5025.764814       1.0000       9.6569       12.947       0.0000       13.683       0.0000       17.087    
  5025.794200       1.0000       9.5010       12.848       0.0000       13.658       0.0000       17.087    
  5025.852972       1.0000       9.1836       12.648       0.0000       13.609       0.0000       17.088    
  5025.970515       1.0000       8.5271       12.237       0.0000       13.511       0.0000       17.089    
  5026.017533       1.0000       8.2615       12.071       0.0000       13.472       0.0000       17.089    
  5026.111568       1.0000       7.7162       11.733       0.0000       13.394       0.0000       17.088    
  5026.299638       1.0000       6.5664       11.033       0.0000       13.239       0.0000       17.082    
  5026.374866       1.0000       6.0984       10.750       0.0000       13.177       0.0000       17.079    
  5026.525322       1.0000       5.1231       10.170       0.0000       13.054       0.0000       17.072    
  5026.585504       1.0000       4.7279       9.9371       0.0000       13.005       0.0000       17.069    
  5026.705869       1.0000       3.9121       9.4632       0.0000       12.910       0.0000       17.063    
  5026.754015       1.0000       3.5816       9.2728       0.0000       12.873       0.0000       17.060    
  5026.773273       1.0000       3.4487       9.1966       0.0000       12.858       0.0000       17.059    
  5026.811790       1.0000       3.1800       9.0433       0.0000       12.828       0.0000       17.057    
  5026.827197       1.0000       3.0721       8.9819       0.0000       12.816       0.0000       17.056    
  5026.858010       1.0000       2.8546       8.8587       0.0000       12.793       0.0000       17.054    
  5026.919637       1.0000       2.4133       8.6105       0.0000       12.748       0.0000       17.050    
  5026.944287       1.0000       2.2357       8.5110       0.0000       12.730       0.0000       17.049    
  5026.993589       1.0000       1.8769       8.3109       0.0000       12.695       0.0000       17.046    
  5027.092192       1.0000       1.1463       7.9064       0.0000       12.629       0.0000       17.040    
  5027.131633       1.0000      0.85221       7.7443       0.0000       12.602       0.0000       17.037    
  5027.210515       1.0000      0.25734       7.4172       0.0000       12.553       0.0000       17.032    
  5027.368279       1.0000     -0.94932       6.7539       0.0000       12.462       0.0000       17.021    
  5027.683808       1.0000      -3.3641       5.3967       0.0000       12.315       0.0000       16.993    
  5027.810020       1.0000      -4.3263       4.8488       0.0000       12.261       0.0000       16.981    
  5028.062443       1.0000      -6.2073       3.7417       0.0000       12.174       0.0000       16.953    
  5028.468571       1.0000      -9.0307       1.9726       0.0000       12.063       0.0000       16.890    
  5028.468571       1.0000      -9.0307       1.9726       0.0000       12.063       0.0000       16.890    
  5028.754447       1.0000      -10.932      0.74021       0.0000       11.994       0.0000       16.837    
  5029.040322       1.0000      -12.686     -0.44797       0.0000       11.937       0.0000       16.763    
  5029.499823       1.0000      -15.258      -2.2094       0.0000       11.853       0.0000       16.586    
  5030.162723       1.0000      -18.219      -4.3474       0.0000       11.737       0.0000       16.249    
  5030.423298       1.0000      -19.246      -5.1208       0.0000       11.692       0.0000       16.107    
  5030.944447       1.0000      -20.772      -6.3840       0.0000       11.591       0.0000       15.756    
  5031.568015       1.0000      -22.056      -7.4578       0.0000       11.483       0.0000       15.168    
  5031.675015       1.0000      -22.261      -7.6291       0.0000       11.465       0.0000       15.063    
  5031.889015       1.0000      -22.617      -7.9199       0.0000       11.432       0.0000       14.832    
  5032.317014       1.0000      -23.095      -8.3088       0.0000       11.384       0.0000       14.298    
  5032.760180       1.0000      -23.248      -8.5242       0.0000       11.350       0.0000       13.709    
  5032.856144       1.0000      -23.265      -8.5623       0.0000       11.344       0.0000       13.581    
  5032.856144       1.0000      -23.265      -8.5623       0.0000       11.344       0.0000       13.581    
  5033.131229       1.0000      -23.190      -8.6197       0.0000       11.327       0.0000       13.217    
  5033.240000       1.0000      -23.115      -8.6248       0.0000       11.321       0.0000       13.078    
  5033.240000       1.0000      -23.115      -8.6248       0.0000       11.321       0.0000       13.078    
  5033.460068       1.0000      -22.865      -8.6014       0.0000       11.308       0.0000       12.811    
  5033.504082       1.0000      -22.804      -8.5926       0.0000       11.305       0.0000       12.759    
  5033.592109       1.0000      -22.657      -8.5673       0.0000       11.298       0.0000       12.661    
  5033.627320       1.0000      -22.595      -8.5560       0.0000       11.296       0.0000       12.622    
  5033.697742       1.0000      -22.456      -8.5282       0.0000       11.290       0.0000       12.547    
  5033.725910       1.0000      -22.397      -8.5162       0.0000       11.287       0.0000       12.517    
  5033.782248       1.0000      -22.272      -8.4890       0.0000       11.282       0.0000       12.459    
  5033.894923       1.0000      -21.982      -8.4208       0.0000       11.269       0.0000       12.344    
  5034.120272       1.0000      -21.262      -8.2318       0.0000       11.235       0.0000       12.113    
  5034.210412       1.0000      -20.952      -8.1481       0.0000       11.221       0.0000       12.022    
  5034.390692       1.0000      -20.255      -7.9500       0.0000       11.187       0.0000       11.847    
  5034.405114       1.0000      -20.199      -7.9340       0.0000       11.185       0.0000       11.833    
  5034.433959       1.0000      -20.084      -7.9011       0.0000       11.179       0.0000       11.805    
  5034.491649       1.0000      -19.848      -7.8324       0.0000       11.168       0.0000       11.750    
  5034.514724       1.0000      -19.752      -7.8044       0.0000       11.163       0.0000       11.728    
  5034.560876       1.0000      -19.556      -7.7466       0.0000       11.154       0.0000       11.684    
  5034.579337       1.0000      -19.477      -7.7231       0.0000       11.150       0.0000       11.667    
  5034.586721       1.0000      -19.445      -7.7137       0.0000       11.149       0.0000       11.660    
  5034.601489       1.0000      -19.381      -7.6946       0.0000       11.146       0.0000       11.646    
  5034.607397       1.0000      -19.355      -7.6870       0.0000       11.145       0.0000       11.640    
  5034.619212       1.0000      -19.304      -7.6716       0.0000       11.142       0.0000       11.629    
  5034.623938       1.0000      -19.283      -7.6654       0.0000       11.141       0.0000       11.625    
  5034.633389       1.0000      -19.241      -7.6529       0.0000       11.139       0.0000       11.616    
  5034.637170       1.0000      -19.225      -7.6479       0.0000       11.139       0.0000       11.612    
  5034.638683       1.0000      -19.218      -7.6459       0.0000       11.138       0.0000       11.611    
  5034.641707       1.0000      -19.205      -7.6419       0.0000       11.138       0.0000       11.608    
  5034.642917       1.0000      -19.199      -7.6403       0.0000       11.137       0.0000       11.607    
  5034.643401       1.0000      -19.197      -7.6397       0.0000       11.137       0.0000       11.606    
  5034.644369       1.0000      -19.193      -7.6384       0.0000       11.137       0.0000       11.606    
  5034.644756       1.0000      -19.191      -7.6379       0.0000       11.137       0.0000       11.605    
  5034.644911       1.0000      -19.190      -7.6376       0.0000       11.137       0.0000       11.605    
  5034.644973       1.0000      -19.190      -7.6376       0.0000       11.137       0.0000       11.605    
  5034.645097       1.0000      -19.190      -7.6374       0.0000       11.137       0.0000       11.605    
  5034.645146       1.0000      -19.189      -7.6373       0.0000       11.137       0.0000       11.605    
  5034.645166       1.0000      -19.189      -7.6373       0.0000       11.137       0.0000       11.605    
  5034.645206       1.0000      -19.189      -7.6373       0.0000       11.137       0.0000       11.605    
  5034.645209       1.0000      -19.189      -7.6373       0.0000       11.137       0.0000       11.605    
  5034.645215       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645218       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645219       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645219       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645220       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645220       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645220       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645220       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645276       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645279       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645279       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645281       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645282       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645282       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645282       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645283       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645283       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645283       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645283       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645283       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645283       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645283       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645283       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645283       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645283       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645283       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645283       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645283       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645283       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645283       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645283       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645284       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645285       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645286       1.0000      -19.189      -7.6372       0.0000       11.137       0.0000       11.605    
  5034.645290       1.0000      -19.189      -7.6371       0.0000       11.137       0.0000       11.605    
  5034.645292       1.0000      -19.189      -7.6371       0.0000       11.137       0.0000       11.605    
  5034.645295       1.0000      -19.189      -7.6371       0.0000       11.137       0.0000       11.605    
  5034.645301       1.0000      -19.189      -7.6371       0.0000       11.137       0.0000       11.605    
  5034.645312       1.0000      -19.189      -7.6371       0.0000       11.137       0.0000       11.605    
  5034.645336       1.0000      -19.189      -7.6371       0.0000       11.137       0.0000       11.605    
  5034.645383       1.0000      -19.188      -7.6370       0.0000       11.137       0.0000       11.605    
  5034.645402       1.0000      -19.188      -7.6370       0.0000       11.137       0.0000       11.605    
  5034.645440       1.0000      -19.188      -7.6369       0.0000       11.137       0.0000       11.605    
  5034.645516       1.0000      -19.188      -7.6368       0.0000       11.137       0.0000       11.604    
  5034.645667       1.0000      -19.187      -7.6366       0.0000       11.137       0.0000       11.604    
  5034.645969       1.0000      -19.186      -7.6362       0.0000       11.137       0.0000       11.604    
  5034.646574       1.0000      -19.183      -7.6354       0.0000       11.137       0.0000       11.603    
  5034.647784       1.0000      -19.178      -7.6338       0.0000       11.136       0.0000       11.602    
  5034.650204       1.0000      -19.167      -7.6306       0.0000       11.136       0.0000       11.600    
  5034.655043       1.0000      -19.145      -7.6241       0.0000       11.135       0.0000       11.596    
  5034.664722       1.0000      -19.102      -7.6111       0.0000       11.133       0.0000       11.587    
  5034.684079       1.0000      -19.015      -7.5847       0.0000       11.129       0.0000       11.569    
  5034.722794       1.0000      -18.838      -7.5307       0.0000       11.121       0.0000       11.533    
  5034.800223       1.0000      -18.472      -7.4175       0.0000       11.104       0.0000       11.461    
  5034.955083       1.0000      -17.699      -7.1710       0.0000       11.071       0.0000       11.317    
  5035.264801       1.0000      -16.016      -6.6020       0.0000       11.010       0.0000       11.029    
  5035.884237       1.0000      -12.293      -5.1522       0.0000       10.925       0.0000       10.489    
  5037.123111       1.0000      -4.5109     -0.71662       0.0000       10.939       0.0000       10.036    
  5038.623111       1.0000       3.9010       5.5206       0.0000       11.097       0.0000       10.023    
  5039.000000       1.0000       5.9645       7.1474       0.0000       11.147       0.0000       10.049    
  5039.000000       1.0000       5.9645       7.1474       0.0000       11.147       0.0000       10.049    
  5039.000006       1.0000       5.9646       7.1474       0.0000       11.147       0.0000       10.049    
  5039.000012       1.0000       5.9646       7.1474       0.0000       11.147       0.0000       10.049    
  5039.000024       1.0000       5.9647       7.1475       0.0000       11.147       0.0000       10.049    
  5039.000047       1.0000       5.9648       7.1476       0.0000       11.147       0.0000       10.049    
  5039.000095       1.0000       5.9651       7.1478       0.0000       11.147       0.0000       10.049    
  5039.000189       1.0000       5.9656       7.1482       0.0000       11.147       0.0000       10.049    
  5039.000378       1.0000       5.9666       7.1490       0.0000       11.147       0.0000       10.049    
  5039.000756       1.0000       5.9687       7.1507       0.0000       11.147       0.0000       10.049    
  5039.001512       1.0000       5.9729       7.1540       0.0000       11.147       0.0000       10.049    
  5039.003025       1.0000       5.9812       7.1605       0.0000       11.148       0.0000       10.049    
  5039.006049       1.0000       5.9979       7.1737       0.0000       11.148       0.0000       10.049    
  5039.012098       1.0000       6.0312       7.2000       0.0000       11.149       0.0000       10.050    
  5039.024197       1.0000       6.0978       7.2526       0.0000       11.150       0.0000       10.051    
  5039.048393       1.0000       6.2306       7.3580       0.0000       11.154       0.0000       10.052    
  5039.096787       1.0000       6.4950       7.5692       0.0000       11.161       0.0000       10.057    
  5039.193574       1.0000       7.0178       7.9924       0.0000       11.175       0.0000       10.067    
  5039.387148       1.0000       8.0417       8.8417       0.0000       11.205       0.0000       10.095    
  5039.774296       1.0000       10.001       10.534       0.0000       11.276       0.0000       10.177    
  5040.405584       1.0000       12.983       13.229       0.0000       11.439       0.0000       10.372    
  5040.405584       1.0000       12.983       13.229       0.0000       11.439       0.0000       10.372    
  5041.025020       1.0000       15.770       15.819       0.0000       11.632       0.0000       10.605    
  5041.644457       1.0000       18.307       18.281       0.0000       11.879       0.0000       10.899    
  5042.883330       1.0000       22.569       22.574       0.0000       12.482       0.0000       11.546    
  5044.383330       1.0000       26.350       26.413       0.0000       13.286       0.0000       12.421    
  5045.275558       1.0000       27.780       27.650       0.0000       13.540       0.0000       12.899    
  5046.216458       1.0000       28.016       27.466       0.0000       13.571       0.0000       13.341    
  5047.180161       1.0000       26.736       25.853       0.0000       13.415       0.0000       13.759    
  5048.196493       1.0000       23.865       23.060       0.0000       13.209       0.0000       14.152    
  5049.046290       1.0000       21.104       20.512       0.0000       13.210       0.0000       14.462    
  5049.919940       1.0000       18.636       18.254       0.0000       13.400       0.0000       14.800    
  5050.445280       1.0000       17.341       17.075       0.0000       13.542       0.0000       14.991    
  5050.869356       1.0000       16.407       16.232       0.0000       13.659       0.0000       15.130    
  5051.335391       1.0000       15.467       15.397       0.0000       13.776       0.0000       15.260    
  5051.806979       1.0000       14.565       14.607       0.0000       13.884       0.0000       15.369    
  5052.256681       1.0000       13.740       13.884       0.0000       13.978       0.0000       15.459    
  5052.769406       1.0000       12.848       13.088       0.0000       14.078       0.0000       15.545    
  5053.248325       1.0000       12.068       12.368       0.0000       14.164       0.0000       15.615    
  5053.839185       1.0000       11.249       11.563       0.0000       14.269       0.0000       15.696    
  5054.892394       1.0000       10.433       10.617       0.0000       14.445       0.0000       15.825    
  5055.593885       1.0000       10.103       10.158       0.0000       14.533       0.0000       15.877    
  5056.123806       1.0000       9.9440       9.8903       0.0000       14.585       0.0000       15.897    
  5056.706090       1.0000       9.8361       9.6708       0.0000       14.627       0.0000       15.891    
  5057.241836       1.0000       9.7499       9.5036       0.0000       14.656       0.0000       15.823    
  5057.931763       1.0000       9.6907       9.3448       0.0000       14.691       0.0000       15.658    
  5058.811677       1.0000       9.9937       9.4642       0.0000       14.764       0.0000       15.483    
  5059.671795       1.0000       10.748       10.069       0.0000       14.856       0.0000       15.377    
  5061.171795       1.0000       12.902       12.267       0.0000       15.020       0.0000       15.365    
  5062.671795       1.0000       15.253       14.816       0.0000       15.199       0.0000       15.462    
  5063.000000       1.0000       15.774       15.386       0.0000       15.240       0.0000       15.488    
  5063.000000       1.0000       15.774       15.386       0.0000       15.240       0.0000       15.488    
  5064.120353       1.0000       17.466       17.267       0.0000       15.388       0.0000       15.601    
  5064.397835       1.0000       17.860       17.709       0.0000       15.428       0.0000       15.633    
  5064.397835       1.0000       17.860       17.709       0.0000       15.428       0.0000       15.633    
  5065.294118       1.0000       19.012       19.008       0.0000       15.571       0.0000       15.755    
  5066.190400       1.0000       19.962       20.069       0.0000       15.734       0.0000       15.900    
  5067.690400       1.0000       21.266       21.485       0.0000       16.063       0.0000       16.204    
  5068.763320       1.0000       21.889       22.142       0.0000       16.276       0.0000       16.414    
  5069.599065       1.0000       22.081       22.287       0.0000       16.387       0.0000       16.562    
  5070.432974       1.0000       21.890       21.996       0.0000       16.454       0.0000       16.696    
  5071.504414       1.0000       20.939       20.945       0.0000       16.513       0.0000       16.830    
  5072.573229       1.0000       19.258       19.183       0.0000       16.513       0.0000       16.906    
  5073.567664       1.0000       17.320       17.126       0.0000       16.491       0.0000       16.956    
  5074.270332       1.0000       15.830       15.527       0.0000       16.455       0.0000       16.976    
  5074.720508       1.0000       14.827       14.448       0.0000       16.417       0.0000       16.976    
  5075.253062       1.0000       13.557       13.086       0.0000       16.350       0.0000       16.954    
  5075.686846       1.0000       12.473       11.928       0.0000       16.283       0.0000       16.927    
  5076.157718       1.0000       11.278       10.648       0.0000       16.208       0.0000       16.892    
  5076.718585       1.0000       9.9146       9.1725       0.0000       16.126       0.0000       16.855    
  5077.189212       1.0000       8.8453       8.0079       0.0000       16.060       0.0000       16.823    
  5077.774920       1.0000       7.6704       6.7342       0.0000       15.985       0.0000       16.780    
  5078.716933       1.0000       6.0737       5.4400       0.0000       15.884       0.0000       16.676    
  5079.452077       1.0000       5.1359       4.7815       0.0000       15.813       0.0000       16.566    
  5079.997104       1.0000       4.6717       4.4663       0.0000       15.769       0.0000       16.480    
  5080.616727       1.0000       4.4411       4.3234       0.0000       15.723       0.0000       16.335    
  5081.135533       1.0000       4.3720       4.3738       0.0000       15.688       0.0000       16.150    
  5081.798910       1.0000       4.5234       4.7137       0.0000       15.670       0.0000       15.843    
  5082.655601       1.0000       5.4728       5.6577       0.0000       15.704       0.0000       15.486    
  5083.526460       1.0000       7.2569       7.3186       0.0000       15.787       0.0000       15.317    
  5084.765142       1.0000       10.914       10.877       0.0000       15.985       0.0000       15.359    
  5086.265142       1.0000       15.640       15.690       0.0000       16.299       0.0000       15.623    
  5087.000000       1.0000       17.920       18.053       0.0000       16.481       0.0000       15.800    
  5087.000000       1.0000       17.920       18.053       0.0000       16.481       0.0000       15.800    
  5088.114596       1.0000       21.200       21.431       0.0000       16.805       0.0000       16.134    
  5088.396692       1.0000       21.998       22.236       0.0000       16.896       0.0000       16.231    
  5088.396692       1.0000       21.998       22.236       0.0000       16.896       0.0000       16.231    
  5089.288369       1.0000       24.407       24.605       0.0000       17.236       0.0000       16.591    
  5090.180046       1.0000       26.533       26.640       0.0000       17.610       0.0000       16.992    
  5091.680046       1.0000       28.970       28.918       0.0000       18.205       0.0000       17.645    
  5092.767588       1.0000       29.917       29.677       0.0000       18.508       0.0000       18.061    
  5093.606514       1.0000       30.072       29.670       0.0000       18.661       0.0000       18.349    
  5094.443211       1.0000       29.504       28.933       0.0000       18.681       0.0000       18.572    
  5095.518852       1.0000       27.111       26.519       0.0000       18.400       0.0000       18.726    
  5096.591670       1.0000       22.897       22.789       0.0000       17.880       0.0000       18.777    
  5097.580324       1.0000       17.916       18.670       0.0000       17.376       0.0000       18.770    
  5098.273189       1.0000       14.165       15.626       0.0000       17.039       0.0000       18.754    
  5098.722068       1.0000       11.714       13.632       0.0000       16.834       0.0000       18.737    
  5099.252644       1.0000       8.9572       11.280       0.0000       16.630       0.0000       18.702    
  5099.686718       1.0000       6.8792       9.4135       0.0000       16.492       0.0000       18.662    
  5100.157140       1.0000       4.9134       7.5433       0.0000       16.378       0.0000       18.610    
  5100.717220       1.0000       3.0001       5.6267       0.0000       16.271       0.0000       18.525    
  5101.187726       1.0000       1.6140       4.2203       0.0000       16.180       0.0000       18.420    
  5101.773324       1.0000      7.72644E-02   2.7049       0.0000       16.051       0.0000       18.230    
  5102.717156       1.0000      -1.9095      0.80535       0.0000       15.841       0.0000       17.836    
  5102.934282       1.0000      -2.3388      0.39690       0.0000       15.794       0.0000       17.742    
  5103.368534       1.0000      -3.0801     -0.28995       0.0000       15.700       0.0000       17.538    
  5104.019610       1.0000      -3.8434     -0.98354       0.0000       15.568       0.0000       17.218    
  5104.553395       1.0000      -4.1627      -1.3196       0.0000       15.465       0.0000       16.955    
  5105.110790       1.0000      -4.1330      -1.4119       0.0000       15.359       0.0000       16.651    
  5105.728068       1.0000      -3.6593      -1.2103       0.0000       15.244       0.0000       16.289    
  5106.580544       1.0000      -2.2234     -0.35485       0.0000       15.094       0.0000       15.823    
  5107.466591       1.0000     -5.62791E-02   1.1676       0.0000       14.963       0.0000       15.431    
  5108.625700       1.0000       3.3699       3.9564       0.0000       14.829       0.0000       15.078    
  5110.125700       1.0000       7.7107       7.8481       0.0000       14.691       0.0000       14.834    
  5111.000000       1.0000       10.201       10.169       0.0000       14.665       0.0000       14.779    
  5111.000000       1.0000       10.201       10.169       0.0000       14.665       0.0000       14.779    
  5112.113921       1.0000       13.390       13.219       0.0000       14.717       0.0000       14.817    
  5112.395547       1.0000       14.204       14.007       0.0000       14.743       0.0000       14.841    
  5112.395547       1.0000       14.204       14.007       0.0000       14.743       0.0000       14.841    
  5113.286684       1.0000       16.731       16.468       0.0000       14.849       0.0000       14.948    
  5114.177821       1.0000       18.990       18.676       0.0000       14.996       0.0000       15.100    
  5115.677821       1.0000       21.863       21.495       0.0000       15.342       0.0000       15.460    
  5116.773913       1.0000       23.033       22.568       0.0000       15.483       0.0000       15.675    
  5117.613953       1.0000       23.273       22.695       0.0000       15.517       0.0000       15.812    
  5118.453194       1.0000       22.796       22.114       0.0000       15.476       0.0000       15.919    
  5119.519866       1.0000       21.230       20.580       0.0000       15.467       0.0000       16.019    
  5120.590566       1.0000       19.201       18.686       0.0000       15.516       0.0000       16.104    
  5121.579103       1.0000       17.169       16.821       0.0000       15.567       0.0000       16.159    
  5122.272986       1.0000       15.684       15.474       0.0000       15.594       0.0000       16.181    
  5122.722305       1.0000       14.697       14.587       0.0000       15.607       0.0000       16.188    
  5123.252924       1.0000       13.488       13.515       0.0000       15.614       0.0000       16.185    
  5123.687124       1.0000       12.462       12.617       0.0000       15.613       0.0000       16.174    
  5123.860805       1.0000       12.046       12.255       0.0000       15.611       0.0000       16.168    
  5124.208166       1.0000       11.170       11.510       0.0000       15.600       0.0000       16.146    
  5124.649053       1.0000       9.9409       10.504       0.0000       15.564       0.0000       16.091    
  5124.667385       1.0000       9.8899       10.462       0.0000       15.563       0.0000       16.089    
  5124.704048       1.0000       9.7868       10.378       0.0000       15.560       0.0000       16.084    
  5124.718713       1.0000       9.7455       10.344       0.0000       15.558       0.0000       16.082    
  5124.748044       1.0000       9.6622       10.276       0.0000       15.556       0.0000       16.078    
  5124.759776       1.0000       9.6289       10.249       0.0000       15.555       0.0000       16.076    
  5124.783240       1.0000       9.5617       10.195       0.0000       15.552       0.0000       16.073    
  5124.785117       1.0000       9.5563       10.191       0.0000       15.552       0.0000       16.072    
  5124.788872       1.0000       9.5456       10.182       0.0000       15.552       0.0000       16.072    
  5124.796380       1.0000       9.5240       10.164       0.0000       15.551       0.0000       16.071    
  5124.799384       1.0000       9.5154       10.157       0.0000       15.551       0.0000       16.070    
  5124.805391       1.0000       9.4981       10.143       0.0000       15.550       0.0000       16.069    
  5124.807793       1.0000       9.4912       10.138       0.0000       15.550       0.0000       16.069    
  5124.812599       1.0000       9.4773       10.127       0.0000       15.549       0.0000       16.068    
  5124.822210       1.0000       9.4496       10.104       0.0000       15.548       0.0000       16.067    
  5124.841432       1.0000       9.3938       10.059       0.0000       15.546       0.0000       16.064    
  5124.879876       1.0000       9.2810       9.9685       0.0000       15.542       0.0000       16.058    
  5124.895254       1.0000       9.2358       9.9322       0.0000       15.541       0.0000       16.055    
  5124.926009       1.0000       9.1445       9.8591       0.0000       15.537       0.0000       16.050    
  5124.938311       1.0000       9.1079       9.8298       0.0000       15.536       0.0000       16.048    
  5124.962915       1.0000       9.0341       9.7709       0.0000       15.533       0.0000       16.043    
  5124.972757       1.0000       9.0046       9.7473       0.0000       15.531       0.0000       16.042    
  5124.992440       1.0000       8.9451       9.7000       0.0000       15.529       0.0000       16.038    
  5125.000313       1.0000       8.9213       9.6810       0.0000       15.528       0.0000       16.037    
  5125.003463       1.0000       8.9117       9.6734       0.0000       15.528       0.0000       16.036    
  5125.009761       1.0000       8.8926       9.6582       0.0000       15.527       0.0000       16.035    
  5125.022359       1.0000       8.8542       9.6277       0.0000       15.525       0.0000       16.033    
  5125.047553       1.0000       8.7769       9.5664       0.0000       15.522       0.0000       16.028    
  5125.097943       1.0000       8.6199       9.4426       0.0000       15.515       0.0000       16.017    
  5125.198721       1.0000       8.2954       9.1890       0.0000       15.499       0.0000       15.995    
  5125.239033       1.0000       8.1640       9.0867       0.0000       15.493       0.0000       15.986    
