#      time         order        tairmean     top       
  536.9005296       1.0000       21.000       20.730    
  538.4005296       1.0000       21.001       20.738    
  539.9005296       1.0000       21.002       20.750    
  541.4005296       1.0000       20.999       20.745    
  542.9005296       1.0000       20.999       20.745    
  544.4005296       1.0000       20.998       20.734    
  545.9005296       1.0000       20.999       20.727    
  547.4005296       1.0000       20.999       20.722    
  548.9005296       1.0000       20.999       20.717    
  550.4005296       1.0000       20.999       20.711    
  551.9005296       1.0000       20.999       20.705    
  552.5048566       1.0000       20.999       20.702    
  552.5048566       1.0000       20.999       20.702    
  553.1592308       1.0000       20.998       20.698    
  553.4400000       1.0000       20.998       20.696    
  553.4400000       1.0000       20.998       20.696    
  553.9634994       1.0000       20.998       20.693    
  554.4869988       1.0000       21.001       20.695    
  554.5520827       1.0000       21.001       20.695    
  554.5520827       1.0000       21.001       20.695    
  555.3896818       1.0000       21.000       20.694    
  556.2272808       1.0000       21.000       20.693    
  557.7272808       1.0000       21.000       20.689    
  559.2272808       1.0000       21.000       20.688    
  560.7272808       1.0000       21.001       20.690    
  562.2272808       1.0000       21.002       20.703    
  563.7272808       1.0000       21.005       20.733    
  565.2272808       1.0000       21.007       20.787    
  566.7272808       1.0000       20.999       20.792    
  568.2272808       1.0000       20.993       20.755    
  569.7272808       1.0000       20.996       20.735    
  571.2272808       1.0000       21.000       20.730    
  572.7272808       1.0000       21.000       20.725    
  574.2272808       1.0000       20.999       20.718    
  575.7272808       1.0000       20.999       20.708    
  576.5094888       1.0000       21.000       20.707    
  576.5094888       1.0000       21.000       20.707    
  577.8496473       1.0000       21.000       20.704    
  579.1898057       1.0000       20.998       20.693    
  579.6000000       1.0000       20.997       20.688    
  579.6000000       1.0000       20.997       20.688    
  581.7442536       1.0000       20.999       20.678    
  583.2442536       1.0000       21.000       20.673    
  584.7442536       1.0000       21.005       20.696    
  586.2164706       1.0000       21.019       20.842    
  586.2164706       1.0000       21.019       20.842    
  588.6164706       1.0000       21.725       21.564    
  590.1164706       1.0000       22.226       22.045    
  591.1611529       1.0000       22.162       22.013    
  592.0381790       1.0000       21.677       21.573    
  592.9233778       1.0000       21.224       21.211    
  593.9833346       1.0000       20.990       21.015    
  595.0481545       1.0000       20.994       20.988    
  595.5415429       1.0000       20.995       20.975    
  595.5415429       1.0000       20.995       20.975    
  597.9415429       1.0000       20.997       20.923    
  599.4415429       1.0000       20.998       20.897    
